,AGE07,EDCL07,MARRIED07,KIDS07,LIFECL07,OCCAT107,INCOME07,RISK07,WSAVED07,SPENDMOR07,NETWORTH07,TrueRiskTol
10371,48,2,1,0,2,1,79873.222897,3,3,5,455145.16656,7.635552674947499
10372,48,2,1,0,2,1,79873.222897,3,3,5,449863.61855,7.635552674947499
10373,48,2,1,0,2,1,79873.222897,3,3,5,467572.33834,7.635552674947499
10374,48,2,1,0,2,1,79873.222897,3,3,5,456180.76421,7.635552674947499
10405,46,3,2,0,1,1,39404.123296,3,3,3,147469.10516,15.341337650782812
10406,46,3,2,0,1,1,39404.123296,3,3,3,147469.10516,15.15878949134581
10407,46,3,2,0,1,1,39404.123296,3,3,3,147469.10516,15.15878949134581
10408,46,3,2,0,1,1,39404.123296,3,3,3,147469.10516,15.15878949134581
10409,46,3,2,0,1,1,39404.123296,3,3,3,147469.10516,15.341337650782812
10410,57,3,2,0,5,1,55378.767875,4,2,5,324142.06401,3.059197158134214
10411,57,3,2,0,5,1,55378.767875,4,2,5,358316.78641,3.059197158134214
10412,57,3,2,0,5,1,55378.767875,4,2,5,363494.77466,3.059197158134214
10413,57,3,2,0,5,1,55378.767875,4,2,5,357281.18877,3.059197158134214
10414,57,3,2,0,5,1,55378.767875,4,2,5,382135.53233,3.059197158134214
10415,67,4,1,1,5,2,1086275.8314,2,3,2,21233894.187,0.9654999116866112
10416,67,4,1,1,5,2,1096925.5945,2,3,2,21058878.184,0.9672767831919531
10417,67,4,1,1,5,2,1096925.5945,2,3,2,21071305.356,0.9672767831919531
10418,67,4,1,1,5,2,1096925.5945,2,3,2,20811370.346,0.9672767831919531
10419,67,4,1,1,5,2,1096925.5945,2,3,2,21082696.93,0.9672767831919531
10420,54,4,2,0,1,2,191695.73495,3,2,4,6354427.1718,1.4120575180989752
10421,54,4,2,0,1,2,191695.73495,3,2,4,6355462.7694,1.4120575180989752
10422,54,4,2,0,1,2,191695.73495,3,2,4,6356498.3671,1.4120575180989752
10423,54,4,2,0,1,2,191695.73495,3,2,4,6356498.3671,1.4120575180989752
10424,54,4,2,0,1,2,191695.73495,3,2,4,6356498.3671,1.4120575180989752
10435,57,4,1,1,5,1,37274.170685,4,3,5,186407.57675,3.758203867287137
10436,57,4,1,1,5,1,37274.170685,4,3,5,187443.1744,3.717302136154455
10437,57,4,1,1,5,1,37274.170685,4,3,5,187443.1744,3.6997389942452403
10438,57,4,1,1,5,1,37274.170685,4,3,5,186407.57675,3.728660878149861
10439,57,4,1,1,5,1,37274.170685,4,3,5,187443.1744,3.7328927911282137
10455,69,2,2,0,5,2,24494.455022,3,3,5,34796.080993,1.1625662124623424
10456,69,2,2,0,5,2,25559.431327,3,3,5,34796.080993,1.1747669813162085
10457,69,2,2,0,5,2,25559.431327,3,3,5,34796.080993,1.1747669813162085
10458,69,2,2,0,5,2,24494.455022,3,3,5,34796.080993,1.1625662124623424
10459,69,2,2,0,5,2,24494.455022,3,3,5,34796.080993,1.1625662124623424
10465,68,4,1,0,6,3,221515.0715,2,3,3,8014490.2025,0.6003988444034387
10466,68,4,1,0,6,3,221515.0715,2,3,3,8014490.2025,0.6003988444034387
10467,68,4,1,0,6,3,221515.0715,2,3,3,8003098.6283,0.5994466728343883
10468,68,4,1,0,6,3,221515.0715,2,3,3,8013454.6048,0.5993529869661196
10469,68,4,1,0,6,3,221515.0715,2,3,3,8004134.226,0.5997952274996208
10470,67,4,1,0,5,1,3791315.6468,2,3,2,254429772.7,0.8151103970970048
10471,67,4,1,0,5,1,3833914.6991,2,3,2,266447883.41,0.8251298701637674
10472,67,4,1,0,5,1,3908463.0404,2,3,2,268372023.84,0.8166160216395533
10473,67,4,1,0,5,1,3780665.8838,2,3,2,234232511.76,0.8198910709159537
10474,67,4,1,0,5,1,3791315.6468,2,3,2,238793283.8,0.8215839836925759
10505,58,4,1,0,5,1,118212.36989,3,3,4,703512.55062,3.304511866177932
10506,58,4,1,0,5,1,119277.34619,3,3,4,702476.95297,3.3321458115024614
10507,58,4,1,0,5,1,119277.34619,3,3,4,701441.35532,3.3321458115024614
10508,58,4,1,0,5,1,118212.36989,3,3,4,701430.99935,3.3073421379191137
10509,58,4,1,0,5,1,118212.36989,3,3,4,702466.597,3.3045398244098623
10510,79,3,1,0,6,3,78488.7537,2,2,5,1201293.2724,0.51426217542184
10511,79,3,1,0,6,3,66774.014342,2,2,5,1198186.4794,0.5143014758906738
10512,79,3,1,0,6,3,78488.7537,2,2,5,1201396.8321,0.51426217542184
10513,79,3,1,0,6,3,77423.777395,2,2,5,1128801.437,0.5152790883646667
10514,79,3,1,0,6,3,78488.7537,2,2,5,1119377.4984,0.5154268787535036
10522,52,4,1,6,3,2,1597464.4579,4,3,5,9859925.2123,7.881336218156484
10523,52,4,1,6,3,2,1597464.4579,4,3,5,117750559.44,7.611403813342239
10524,52,4,1,6,3,2,1597464.4579,4,3,5,10724442.129,7.6383271790696226
10555,66,4,1,0,5,2,77743.270286,4,3,5,1346276.9432,1.1558655150803432
10556,66,4,1,0,5,2,77743.270286,4,3,5,1278238.1777,1.1651382402725785
10557,66,4,1,0,5,2,77743.270286,4,3,5,1708736.1202,1.2010022582029587
10558,66,4,1,0,5,2,77743.270286,4,3,5,1513008.1646,1.1104458178156853
10559,66,4,1,0,5,2,77743.270286,4,3,5,1042225.4735,1.141395008340179
10561,39,3,1,4,3,1,53248.815265,3,3,4,89019.973873,21.21942428124965
10602,54,2,1,2,3,1,53248.815265,4,3,4,188478.77204,16.435155299896508
10604,54,2,1,2,3,1,53248.815265,4,3,4,187339.61463,15.486690170663863
10605,68,2,1,0,6,3,55378.767875,3,3,4,1313137.8184,0.6734810048618853
10606,68,2,1,0,6,3,67093.507233,3,3,4,1522328.5434,0.6555862271750033
10607,68,2,1,0,6,3,57508.720486,3,3,4,1521292.9458,0.6514701694854623
10608,68,2,1,0,6,3,59638.673096,3,3,4,1522328.5434,0.6523821423150961
10609,68,2,1,0,6,3,79873.222897,3,3,4,1352490.5291,0.6795506321525577
10630,37,4,1,1,3,1,207670.37953,2,3,4,549902.3514,38.429631703100036
10631,37,4,1,1,3,1,207670.37953,2,3,4,550937.94905,37.82410018497882
10632,37,4,1,1,3,1,207670.37953,2,3,4,550937.94905,37.787779992230796
10633,37,4,1,1,3,1,207670.37953,2,3,4,549902.3514,39.10780793349841
10634,37,4,1,1,3,1,207670.37953,2,3,4,548866.75376,38.79640564628629
10635,66,2,1,0,6,3,37274.170685,4,1,5,579313.32462,1.0594553943197051
10636,66,2,1,0,6,3,37274.170685,4,1,5,581384.51992,1.130108678264943
10637,66,2,1,0,6,3,38339.146991,4,1,5,581384.51992,1.0288662136099107
10638,66,2,1,0,6,3,38339.146991,4,1,5,580348.92227,1.0563661226085639
10639,66,2,1,0,6,3,38339.146991,4,1,5,580348.92227,1.128142983972366
10650,67,4,1,0,6,3,122472.27511,2,3,4,2283182.1359,0.6831516956670936
10651,67,4,1,0,6,3,122472.27511,2,3,4,1982548.1385,0.7015564775440974
10652,67,4,1,0,6,3,122472.27511,2,3,4,1988140.3658,0.7001802976944723
10653,67,4,1,0,6,3,122472.27511,2,3,4,2271790.5617,0.6822845318148586
10654,67,4,1,0,6,3,122472.27511,2,3,4,2029253.5924,0.6970609639615329
10655,61,4,2,0,5,1,45793.981128,3,3,5,685565.64337,1.3606998628852858
10656,61,4,2,0,5,1,45793.981128,3,3,5,845047.68125,1.3613131626540405
10657,61,4,2,0,5,1,45793.981128,3,3,5,632750.16329,1.3622508144660896
10658,61,4,2,0,5,1,45793.981128,3,3,5,824335.72828,1.3528159548320726
10659,61,4,2,0,5,1,45793.981128,3,3,5,768413.45526,1.355266155347999
10661,60,2,1,0,6,3,21299.526106,3,1,5,11319.082299,97.57556802992572
10691,53,3,1,0,2,2,2641141.2371,3,3,4,206346973.87,4.938439380618016
10692,53,3,1,0,2,2,2523993.8435,3,3,4,198494036.9,4.87482315872307
10694,53,3,1,0,2,2,2534643.6066,3,3,4,221769094.06,4.939105600999997
10695,54,4,1,0,2,1,143771.80121,2,2,5,346925.21228,6.617687901650379
10696,54,4,1,0,2,1,143771.80121,2,2,5,347960.80993,6.423306646601619
10697,54,4,1,0,2,1,143771.80121,2,2,5,346925.21228,6.625579187491338
10698,54,4,1,0,2,1,143771.80121,2,2,5,347960.80993,6.6773237341929
10699,54,4,1,0,2,1,143771.80121,2,2,5,347960.80993,6.485868185775386
10700,52,4,1,3,3,1,61768.625707,2,3,2,423818.33769,4.49473427916341
10701,52,4,1,3,3,1,62833.602012,2,3,2,413462.3612,4.5281508928477985
10702,52,4,1,3,3,1,62833.602012,2,3,2,413462.3612,4.5281508928477985
10703,52,4,1,3,3,1,61768.625707,2,3,2,406213.17766,4.499933998469654
10704,52,4,1,3,3,1,61768.625707,2,3,2,409319.97061,4.499933998469654
10706,52,4,1,1,3,2,142706.82491,2,3,4,66278.24951,1.9981833345814624
10707,52,4,1,1,3,2,133122.03816,2,3,4,144983.6708,1.9333387049023147
10708,52,4,1,1,3,2,135251.99077,2,3,4,-182161.6264,2.1046563325531418
10709,52,4,1,1,3,2,144836.77752,2,3,4,17501.600261,2.0663067644425452
10715,51,2,2,2,4,4,46858.957433,4,3,4,73475.653168,8.485474335880596
10719,51,2,2,2,4,4,54313.79157,4,3,4,74169.503592,8.989991567496357
10740,67,2,1,1,6,3,26624.407632,4,3,4,17087.361202,1.638463076596154
10741,67,2,1,1,6,3,26624.407632,4,3,4,16983.801437,1.638463076596154
10742,67,2,1,1,6,3,26624.407632,4,3,4,16983.801437,1.638463076596154
10743,67,2,1,1,6,3,26624.407632,4,3,4,17087.361202,1.638463076596154
10744,67,2,1,1,6,3,26624.407632,4,3,4,17087.361202,1.638463076596154
10760,45,3,1,1,3,1,90522.98595,2,1,4,208362.2469,22.26251119316895
10761,45,3,1,1,3,1,90522.98595,2,1,4,214575.83279,22.33431722351758
10762,45,3,1,1,3,1,90522.98595,2,1,4,210433.44219,22.204429541724984
10763,45,3,1,1,3,1,90522.98595,2,1,4,205255.45395,22.26251119316895
10764,45,3,1,1,3,1,90522.98595,2,1,4,215611.43044,22.204429541724984
10788,65,4,1,0,5,2,334402.55986,2,3,1,4345057.0542,0.8896105814065829
10806,63,2,2,0,5,1,36209.19438,4,3,5,27484.761594,3.456665731130782
10808,63,2,2,0,5,1,36209.19438,4,3,5,26355.960157,3.456665731130782
10809,63,2,2,0,5,1,36209.19438,4,3,5,29555.956891,3.456665731130782
10815,55,2,1,1,5,2,139511.89599,3,2,2,69902.84128,3.409553741716299
10816,55,2,1,1,5,2,139511.89599,3,2,2,70317.08034,3.409553741716299
10817,55,2,1,1,5,2,138446.91969,3,2,2,79016.100588,3.398158015244248
10818,55,2,1,1,5,2,139511.89599,3,2,2,76944.905291,3.409553741716299
10819,55,2,1,1,5,2,139511.89599,3,2,2,70731.319399,3.409553741716299
10820,53,4,1,1,3,1,123537.25141,2,3,1,888957.02155,4.895816233928848
10821,53,4,1,1,3,1,124602.22772,2,3,1,888024.98367,4.914825781655674
10822,53,4,1,1,3,1,124602.22772,2,3,1,890096.17897,4.931005635523182
10823,53,4,1,1,3,1,124602.22772,2,3,1,889060.58132,4.931402570329889
10824,53,4,1,1,3,1,123537.25141,2,3,1,891131.77662,4.895423111229924
10827,42,1,1,2,3,4,61768.625707,4,3,4,77918.36708,39.46744240946721
10832,75,4,1,0,6,3,93717.914866,4,2,4,1161940.5617,0.6461120248544376
10855,44,4,1,2,3,1,581477.06269,2,3,4,2450224.0366,17.18777681278901
10859,44,4,1,2,3,1,587866.92052,2,3,4,2885175.049,16.74261369753381
10875,43,4,1,3,3,1,825356.6366,3,3,2,7930606.7929,6.498882281902908
10876,43,4,1,3,3,1,825356.6366,3,3,2,7930606.7929,6.498882281902908
10877,43,4,1,3,3,1,825356.6366,3,3,2,7930606.7929,6.498882281902908
10878,43,4,1,3,3,1,825356.6366,3,3,2,7930606.7929,6.498882281902908
10879,43,4,1,3,3,1,825356.6366,3,3,2,7929571.1953,6.498882281902908
10886,66,4,2,0,6,3,29819.336548,1,2,4,297320.08491,0.8288713361532853
10887,66,4,2,0,6,3,34079.241769,1,2,4,296802.28609,0.8550667714476948
10888,66,4,2,0,6,3,33014.265464,1,2,4,297216.52515,0.8482118448866413
10889,66,4,2,0,6,3,30884.312854,1,2,4,293799.05291,0.8367050977309887
10890,27,4,2,0,1,1,82003.175508,2,3,4,274899.39582,48.575183739001716
10891,27,4,2,0,1,1,82003.175508,2,3,4,273863.79817,48.575183739001716
10892,27,4,2,0,1,1,83068.151813,2,3,4,273863.79817,48.91753248614866
10893,27,4,2,0,1,1,82003.175508,2,3,4,274899.39582,48.575183739001716
10894,27,4,2,0,1,1,82003.175508,2,3,4,274909.7518,48.574059238418414
10895,46,1,2,1,4,1,12779.715664,4,2,3,47223.252776,9.104340584776239
10896,46,1,2,1,4,1,12779.715664,4,2,3,47119.693011,9.51542102480649
10897,46,1,2,1,4,1,12779.715664,4,2,3,47223.252776,9.881746739510863
10898,46,1,2,1,4,1,12779.715664,4,2,3,47119.693011,8.610552725536728
10921,43,3,2,0,1,1,95847.867476,4,3,5,113915.74135,20.518588089962947
10922,43,3,2,0,1,1,105432.65422,4,3,5,128103.42913,21.500683366919485
10935,65,4,1,0,5,2,3013882.944,2,3,1,92161977.139,0.6554238716386858
10936,65,4,1,0,5,2,3088431.2854,2,3,1,103418923.58,0.6573303137800911
10937,65,4,1,0,5,2,3418573.94,2,3,1,101069152.51,0.6657732645949861
10938,65,4,1,0,5,2,3141680.1006,2,3,1,79672669.497,0.6586920652484733
10939,65,4,1,0,5,2,3013882.944,2,3,1,111227329.85,0.6554238716386858
10947,44,2,1,2,3,1,171461.18515,3,1,2,896516.88439,19.594215857905354
10949,44,2,1,2,3,1,171461.18515,3,1,2,889267.70085,18.639719442917617
10950,40,4,1,0,2,1,79873.222897,4,1,3,172944.80732,42.47208729267037
10951,40,4,1,0,2,1,79873.222897,4,1,3,176766.16264,42.47208729267037
10952,40,4,1,0,2,1,79873.222897,4,1,3,177708.5565,42.47208729267037
10953,40,4,1,0,2,1,79873.222897,4,1,3,177087.19791,42.47208729267037
10954,40,4,1,0,2,1,79873.222897,4,1,3,145221.85826,42.47208729267037
10955,47,3,1,1,3,2,204475.45062,2,3,5,1684917.3743,83.92900214486653
10956,47,3,1,1,3,2,204475.45062,2,3,5,1684917.3743,83.74869865680432
10957,47,3,1,1,3,2,204475.45062,2,3,5,1685952.9719,85.15506652782582
10958,47,3,1,1,3,2,204475.45062,2,3,5,1684917.3743,85.11900579391181
10959,47,3,1,1,3,2,204475.45062,2,3,5,1684917.3743,83.56839519685496
11060,63,4,1,0,5,2,207670.37953,2,3,2,1185034.3893,2.376883748376832
11062,63,4,1,0,5,2,258789.24219,2,3,2,1088206.0091,2.570236496310181
11064,63,4,1,0,5,2,189565.78234,2,3,2,1042743.2724,2.225490705838191
11070,58,4,1,0,6,3,6219461.6229,3,3,4,173070114.63,1.003896164530611
11072,58,4,1,0,6,3,6432456.884,3,3,4,172613416.07,1.0128003508403745
11073,58,4,1,0,6,3,6656101.9081,3,3,4,170740019.92,1.0017016141587598
11100,36,2,1,2,3,1,149096.68274,4,3,4,176672.95885,27.18971701777867
11101,36,2,1,2,3,1,149096.68274,4,3,4,178744.15415,27.18971701777867
11102,36,2,1,2,3,1,149096.68274,4,3,4,139391.4435,27.18971701777867
11103,36,2,1,2,3,1,149096.68274,4,3,4,188064.53298,27.18971701777867
11104,36,2,1,2,3,1,149096.68274,4,3,4,171494.97061,27.18971701777867
11105,33,4,1,0,2,1,95847.867476,1,3,5,239740.85565,42.74563162243999
11106,33,4,1,0,2,1,95847.867476,1,3,5,239740.85565,42.74563162243999
11107,33,4,1,0,2,1,95847.867476,1,3,5,240776.4533,42.49343154249753
11108,33,4,1,0,2,1,94782.891171,1,3,5,239740.85565,42.48914406466061
11109,33,4,1,0,2,1,94782.891171,1,3,5,239740.85565,42.23694398471815
11150,49,4,1,3,3,1,95847.867476,3,1,5,979986.05487,24.59307457276781
11151,49,4,1,3,3,1,95847.867476,3,1,5,742834.19334,24.59307457276781
11152,49,4,1,3,3,1,95847.867476,3,1,5,1720438.3736,24.59307457276781
11153,49,4,1,3,3,1,96912.843782,3,1,5,400051.37165,24.71571613523384
11154,49,4,1,3,3,1,96912.843782,3,1,5,1726859.079,24.57969346970409
11155,69,4,1,0,5,2,1096925.5945,3,3,5,10773322.338,0.5040188643134262
11156,69,4,1,0,5,2,1107575.3575,3,3,5,11699146.636,0.5256249144929418
11157,69,4,1,0,5,2,1107575.3575,3,3,5,10854098.955,0.505947650932068
11158,69,4,1,0,5,2,1096925.5945,3,3,5,10855134.553,0.5053265714242197
11159,69,4,1,0,5,2,1107575.3575,3,3,5,10823031.025,0.5047113227367235
11166,34,2,1,0,2,1,74548.341371,3,3,4,160186.24428,49.392772452392556
11167,34,2,1,0,2,1,74548.341371,3,3,4,159047.08687,49.40727247873444
11168,34,2,1,0,2,1,74548.341371,3,3,4,159668.44546,49.4654641751111
11210,78,2,1,0,6,3,38339.146991,3,3,5,40806171.946,0.45945747536324283
11211,78,2,1,0,6,3,38339.146991,3,3,5,35092779.719,0.45794271764472894
11212,78,2,1,0,6,3,38339.146991,3,3,5,38246174.559,0.4594288150042255
11213,78,2,1,0,6,3,38339.146991,3,3,5,44985844.056,0.45852723674878193
11214,78,2,1,0,6,3,38339.146991,3,3,5,42541833.605,0.4564446727873856
11255,51,2,2,1,4,1,15974.644579,3,2,3,149229.62116,2.9590298070294
11256,51,2,2,1,4,1,15974.644579,3,2,3,150265.21881,2.9501536149454592
11257,51,2,2,1,4,1,15974.644579,3,2,3,150265.21881,2.9501536149454592
11258,51,2,2,1,4,1,15974.644579,3,2,3,149229.62116,2.9590298070294
11259,51,2,2,1,4,1,15974.644579,3,2,3,149229.62116,2.9590298070294
11283,62,3,1,0,5,1,136316.96708,3,3,2,226278.08622,2.9047722388732184
11295,50,4,1,2,3,2,189565.78234,3,3,4,379391.19856,9.864954961952062
11296,50,4,1,2,3,2,190630.75865,3,3,4,379391.19856,9.922284739484327
11297,50,4,1,2,3,2,190630.75865,3,3,4,378355.60091,9.883052161819917
11298,50,4,1,2,3,2,190630.75865,3,3,4,377320.00327,9.93092010544052
11299,50,4,1,2,3,2,189565.78234,3,3,4,379391.19856,9.864131775471712
11305,63,4,1,0,5,2,292868.48396,3,3,4,1280412.9327,3.4603323565305297
11306,63,4,1,0,5,2,292868.48396,3,3,4,1313552.0575,3.4573228062413985
11307,63,4,1,0,5,2,292868.48396,3,3,4,1296972.1391,3.4573228062413985
11308,63,4,1,0,5,2,292868.48396,3,3,4,1417111.8223,3.4603323565305297
11309,63,4,1,0,5,2,293933.46026,3,3,4,1437823.7753,3.465836963066149
11335,61,1,1,0,5,1,84133.128118,4,3,5,509203.36381,3.382129228742219
11336,61,1,1,0,5,1,85198.104423,4,3,5,409785.98955,3.196298196398261
11337,61,1,1,0,5,1,85198.104423,4,3,5,368362.08361,3.058261201844527
11338,61,1,1,0,5,1,86263.080729,4,3,5,498847.38733,3.4760331428849947
11339,61,1,1,0,5,1,88393.033339,4,3,5,452245.49314,3.073452673376903
11340,59,4,1,0,6,3,502668.8161,2,3,5,7727629.6538,2.1402021686494903
11341,59,4,1,0,6,3,502668.8161,2,3,5,7727629.6538,2.1402021686494903
11342,59,4,1,0,6,3,502668.8161,2,3,5,7727629.6538,2.1402021686494903
11343,59,4,1,0,6,3,502668.8161,2,3,5,7726594.0562,2.1402021686494903
11344,59,4,1,0,6,3,503733.7924,2,3,5,7727629.6538,2.142000620474067
11345,72,4,1,0,6,3,78808.246592,4,2,5,558062.86088,0.6303409090901849
11350,52,4,1,2,3,2,10649763.053,2,3,3,45133520.281,8.26386795780186
11351,52,4,1,2,3,2,10649763.053,2,3,3,48080934.749,8.526678778597836
11352,52,4,1,2,3,2,10649763.053,2,3,3,47105401.764,7.817637172287547
11353,52,4,1,2,3,2,10649763.053,2,3,3,46863279.033,7.978336975458152
11354,52,4,1,2,3,2,10649763.053,2,3,3,47467860.941,8.039770820539685
11375,74,4,1,0,6,3,5051182.616,3,3,4,99998862.345,0.48195537842777114
11376,74,4,1,0,6,3,5465458.3988,3,3,4,103260684.26,0.48211434575899315
11377,74,4,1,0,6,3,5503797.5458,3,3,4,103962819.46,0.4821582988756069
11378,74,4,1,0,6,3,5477173.1381,3,3,4,98683756.891,0.48212480003360175
11379,74,4,1,0,6,3,5844589.9635,3,3,4,98660766.623,0.4812447677962724
11381,30,4,1,2,3,1,186370.85343,2,3,5,322381.54801,45.366492344104635
11382,30,4,1,2,3,1,187435.82973,2,3,5,322381.54801,45.742376383741586
11400,95,2,2,0,6,3,186370.85343,3,2,5,6544770.0196,0.560267151546478
11401,95,2,2,0,6,3,185305.87712,3,2,5,26428244.873,0.560521554175643
11402,95,2,2,0,6,3,185305.87712,3,2,5,6544770.0196,0.5606048440609401
11403,95,2,2,0,6,3,186370.85343,3,2,5,6544770.0196,0.5603663476045693
11404,95,2,2,0,6,3,186370.85343,3,2,5,6544770.0196,0.5602484793473078
11418,59,4,1,0,6,3,171461.18515,3,3,3,624776.0614,3.7759898391667344
11420,75,2,2,0,6,3,11714.739358,4,3,5,190860.64664,2.3962499999913094
11422,75,2,2,0,6,3,10649.763053,4,3,5,191896.24428,2.306249999960497
11425,40,4,1,1,3,1,93717.914866,2,3,4,215507.87067,27.138243548023965
11426,40,4,1,1,3,1,93717.914866,2,3,4,206083.93207,27.75101950507102
11427,40,4,1,1,3,1,93717.914866,2,3,4,224828.24951,26.577373319202415
11428,40,4,1,1,3,1,93717.914866,2,3,4,206187.49184,27.83755490481337
11429,40,4,1,1,3,1,93717.914866,2,3,4,206187.49184,27.75101950507102
11460,67,4,1,0,5,2,7018193.8519,1,2,1,505312623.45,0.4716181516203645
11461,67,4,1,0,5,2,7646529.872,1,2,1,513813844.55,0.4798172774450962
11462,67,4,1,0,5,2,7444184.374,1,2,1,458005487.26,0.47565441744934944
11463,67,4,1,0,5,2,7784976.7917,1,2,1,476916535.92,0.4780659890505564
11464,67,4,1,0,5,2,7039493.378,1,2,1,458186716.85,0.47548403971434516
11465,77,4,1,0,6,3,1261996.9218,3,1,5,31861197.257,0.6883187450371392
11466,77,4,1,0,6,3,1261996.9218,3,1,5,27003208.687,0.7379273708331006
11467,77,4,1,0,6,3,1261996.9218,3,1,5,32689675.376,0.6826203434270461
11500,84,4,2,0,6,3,35144.218075,4,3,2,582005.87851,0.5424543918918919
11501,84,4,2,0,6,3,35144.218075,4,3,2,582005.87851,0.5524226618705036
11502,84,4,2,0,6,3,35144.218075,4,3,2,582005.87851,0.5439746621621622
11503,84,4,2,0,6,3,35144.218075,4,3,2,582005.87851,0.5479945652173913
11504,84,4,2,0,6,3,36209.19438,4,3,2,582005.87851,0.5489438775510205
11510,68,4,1,0,5,2,825356.6366,3,3,3,10204779.229,0.658649021271668
11511,68,4,1,0,5,2,830681.51813,3,3,3,10334228.935,0.6595722000815716
11512,68,4,1,0,5,2,827486.58921,3,3,3,10423290.333,0.6563683375153189
11513,68,4,1,0,5,2,826421.61291,3,3,3,10239989.549,0.6581141723357966
11514,68,4,1,0,5,2,829616.54182,3,3,3,10460571.848,0.6557497498590282
11525,78,4,1,0,5,1,7902124.1853,2,3,3,166324542.23,0.45153039176764587
11526,78,4,1,0,5,1,9222694.8038,2,3,3,181781147.81,0.45158797737282474
11527,78,4,1,0,5,1,8179018.0247,2,3,3,172538024.56,0.4516174262776662
11528,78,4,1,0,5,1,8818003.8078,2,3,3,172057610.81,0.4518691333525331
11529,78,4,1,0,5,1,8892552.1492,2,3,3,175929606.86,0.4516202573956618
11553,56,4,1,2,5,1,132057.06186,2,1,2,1123002.0901,4.2213497645365905
11554,56,4,1,2,5,1,132057.06186,2,1,2,1126212.4428,4.194315341146898
11566,83,1,1,0,5,2,4653946.4541,2,3,3,34064949.053,0.6045681818187613
11567,83,1,1,0,5,2,4653946.4541,2,3,3,35225854.017,0.5210409134163738
11568,83,1,1,0,5,2,4643296.6911,2,3,3,34542359.569,0.5578665254243083
11569,83,1,1,0,5,2,4653946.4541,2,3,3,34200612.345,0.5638632218850779
11575,39,4,1,0,2,1,103302.70161,3,3,4,36556.596995,55.9967043444135
11576,39,4,1,0,2,1,97977.820087,3,3,4,40595.427825,59.594113598891646
11577,39,4,1,0,2,1,88393.033339,3,3,4,34236.858263,57.06876691582039
11578,39,4,1,0,2,1,82003.175508,3,3,4,53747.517962,52.42921346451037
11579,39,4,1,0,2,1,89458.009645,3,3,4,15057.589811,60.463177759719485
11620,61,4,1,1,5,2,289673.55504,2,3,4,3367763.5532,1.963158988193845
11621,61,4,1,1,5,2,289673.55504,2,3,4,3367763.5532,1.960351923360073
11622,61,4,1,1,5,2,289673.55504,2,3,4,3367763.5532,1.960351923360073
11623,61,4,1,1,5,2,289673.55504,2,3,4,3366727.9556,1.963158988193845
11624,61,4,1,1,5,2,289673.55504,2,3,4,3367763.5532,1.960351923360073
11625,38,2,1,2,3,1,94782.891171,3,3,3,82278.233181,51.75501399921261
11626,38,2,1,2,3,1,94782.891171,3,3,3,71922.256695,51.75501399921261
11627,38,2,1,2,3,1,94782.891171,3,3,3,87456.221424,51.75501399921261
11628,38,2,1,2,3,1,94782.891171,3,3,3,109203.77204,51.75501399921261
11629,38,2,1,2,3,1,94782.891171,3,3,3,72854.294579,51.75501399921261
11665,26,1,1,1,3,1,14909.668274,3,3,3,96310.581319,26.943600882880148
11666,26,1,1,1,3,1,14909.668274,3,3,3,97346.178968,26.666583101382713
11667,26,1,1,1,3,1,15974.644579,3,3,3,97346.178968,26.60948335689541
11668,26,1,1,1,3,1,15974.644579,3,3,3,97346.178968,27.668685946831616
11669,26,1,1,1,3,1,15974.644579,3,3,3,98381.776617,26.60948335689541
11685,33,2,1,0,2,1,87328.057034,2,1,3,102938.40627,78.61074868688652
11686,33,2,1,0,2,1,87328.057034,2,1,3,98796.015676,78.64884716560182
11687,33,2,1,0,2,1,88393.033339,2,1,3,99831.613325,79.06123499260939
11688,33,2,1,0,2,1,88393.033339,2,1,3,95689.22273,78.8656248245574
11689,33,2,1,0,2,1,88393.033339,2,1,3,103974.00392,78.86221168563146
11690,66,4,2,0,5,2,97977.820087,4,3,4,2230677.3351,0.854833115096675
11691,66,4,2,0,5,2,96912.843782,4,3,4,2174755.0621,0.8640029068468826
11692,66,4,2,0,5,2,96912.843782,4,3,4,2276243.6316,0.8427157451973302
11693,66,4,2,0,5,2,97977.820087,4,3,4,2146793.9255,0.8738290631997279
11694,66,4,2,0,5,2,97977.820087,4,3,4,2163363.4879,0.8696323757896902
