ticker|headline|date|eventRet|Close
TSLA|Solar stocks are among the top decliners on a morning the Nasdaq is down 1.4%, thanks to a global selloff in equities triggered by Greek news. The Guggenheim Solar ETF  (TAN -4.1%) is now down 21% from an April peak of $50.00; it's still up 16% YTD, after having tumbled in 2H14.|2015-06-29|-0.001492029592316646|262.02
TSLA|Tesla (NASDAQ:TSLA) +2.8% premarket after saying it delivered 11,507 Model S sedans in Q2, a 52% Y/Y and 15% Q/Q increase as well as a company record.|2015-07-02|0.042632726469132076|280.02
TSLA|"Tesla (NASDAQ:TSLA) -1.6% premarket after Deutsche Bank downgrades shares to Hold from Buy, citing valuation and an ""insufficient"" risk/reward at current levels."|2015-07-07|-0.09162994536730662|267.88
TSLA|Tesla (TSLA -5%) bulls are getting a gift as two recent downgrades have helped knock the stock price back nearly 10%, says Baird analyst Ben Kallo, reiterating his Outperform rating and $335 price target.|2015-07-08|-0.07894892905996376|254.96
TSLA|Tesla (NASDAQ:TSLA) gives back a bit more of its recent big run, as Pac Crest's Brad Erickson says the valuation is getting full and downgrades to Sector Weight.|2015-07-08|-0.07894892905996376|254.96
AAPL|After trading higher this morning, Apple (NASDAQ:AAPL) sold off on strong volume in afternoon trading. 77.7M shares changed hands today, topping a 3-month daily average of 45.1M. The Nasdaq rose 0.3%.|2015-07-09|-0.01847446894152671|110.66
GOOG|Believing YouTube and Google Play will make up 15% of the company's 2015 gross revenue (up from just 4% in 2010) and grow to 24% by 2020, Credit Suisse's Stephen Ju has hiked his Google (GOOG, GOOGL) target by $10 to $700, while reiterating an Outperform.|2015-07-10|0.05657213593649124|530.13
TSLA|Tesla (NASDAQ:TSLA) has hired ex-Burberry senior vice president Ganesh Srivats to lead North American sales, adding an executive to help extend its reputation for automotive luxury.|2015-07-10|0.027993479705137325|259.15
MSFT|Microsoft's (MSFT +2.2%) Cortana Analytics Suite takes aim a burgeoning market for enterprise big data/analytics software/services. It includes the Cortana virtual assistant, the Power BI business intelligence/data visualization software platform (just refreshed), face, text, speech, and vision analytics APIs, Azure machine learning and data warehousing services, and Azure recommendation and forecasting APIs.|2015-07-13|0.02473441110187058|41.21
GOOG|"New Google (GOOG +3.3%, GOOGL +2.9%) CFO Ruth Porat is ""involved in an internal audit examining costs, revenue and accounting systems,"" the WSJ reports ahead of the Web giant's Thursday Q2 report."|2015-07-14|0.05602672198898251|561.1
NFLX|Netflix (NASDAQ:NFLX) reports it added 900K net subscribers in the U.S. to smash its guidance for 600K adds.|2015-07-15|0.15072937162084887|98.13
FB|Ahead of Facebook's (FB +0.7%) July 29 Q2 report, ad partner Nanigans has reported its clients saw a 13% Q/Q and 16% Y/Y drop in the average price of ads sold on a cost-per-click (CPC) basis to $0.54. E-commerce CPCs fell 35% Y/Y, while gaming CPCs rose 26%.|2015-07-15|0.008374067184861667|89.76
MSFT|"Believing the issues that led the company to provide soft guidance in April are ""transitory"" rather than ""structure"" - a few others on the sell-side agree - Barclays' Paul Vogel has upgraded LinkedIn (LNKD) to Overweight ahead of the company's July 30 Q2 report, and hiked his target by $25 to $250."|2015-07-15|0.024649529292501082|41.41
GOOG|While Google's (GOOG, GOOGL) Q2 revenue slightly missed estimates when factoring traffic acquisitions costs (TAC), its ex-TAC revenue of $14.35B was slightly above a $14.3B consensus. The reason: TAC fell to 21% of ad revenue from Q1's 22% and Q2 2014's 23%. That also, of course, helped EPS beat estimates.|2015-07-16|0.1939957314215186|579.85
GOOG|Google (NASDAQ:GOOG): Q2 EPS of $6.99 beats by $0.28.|2015-07-16|0.1939957314215186|579.85
AMZN|Amazon (NASDAQ:AMZN) states it saw 18% more orders during yesterday's Prime Day promo than it did during last year's Black Friday, and 266% more than on the same day a year ago. Sales from 3rd-party sellers using Amazon's fulfillment services rose nearly 300% Y/Y.|2015-07-16|0.03741386596762064|475.48
NFLX|Top execs with Netflix (NASDAQ:NFLX) reiterated during last night's earnings call that negative free cash flow was expected as the company grows internationally. The management team focuses on the ratio of content P&L expense to cash which hovers in the 1.2 to 1.3 range. They expect it to peak at 1.4.|2015-07-16|0.14887151159655565|115.81
MSFT|Videogame sales grew in June, with new physical games and hardware up 18% in the U.S. Y/Y, to $869.4M, according to NPD. That's a rebound from May's 13% decline.|2015-07-17|0.025254407023275305|42.19
FB|Google is posting double-digit gains in response to its Q2 numbers and CC commentary. Fellow Internet large-caps Facebook (FB +4.7%), LinkedIn (LNKD +3.5%), and Priceline (PCLN +2.9%) are following Google higher. The Nasdaq is up 0.6%.|2015-07-17|0.08845011528267199|94.97
GOOG|Axiom Securities has upgraded Google (GOOG +13.4%, GOOGL +14.8%) to Buy following the company's Q2 beat and investor-pleasing comments about spending discipline, potential capital returns, and YouTube/mobile growth. MKM has launched coverage at Buy, and plenty of other firms have hiked their targets. Google's market cap is now above $450B.|2015-07-17|0.18083743612233993|672.93
AAPL|Piper, Cantor, and Cowen have each released upbeat notes ahead of Tuesday afternoon's FQ3 report. Apple (NASDAQ:AAPL) has risen to its highest levels since May 26, and is less than $2.50 away from an April 28 high of $134.54. The Nasdaq is up 0.3%.|2015-07-20|0.017507418237890815|121.72
TSLA|Top U.S. residential solar installer SolarCity (SCTY) has jumped to $54.73 premarket after SunEdison announced it's buying #3 U.S. residential installer Vivint for $2.2B - a 51.7% premium to Vivint's Friday close.|2015-07-20|0.0027155975200423565|282.26
MSFT|Microsoft (NASDAQ:MSFT) guides on its FQ4 CC for its various reporting segments to collectively see FQ1 revenue of $20.7B-$21.3B, below a $22.8B consensus. The company has been guiding cautiously for several quarters.|2015-07-21|-0.022752873585012434|42.79
AAPL|Apple (NASDAQ:AAPL) had an FQ3 gross margin of 39.7%, +30 bps Y/Y and above a 38.5%-39.5% guidance range. FQ4 GM guidance is also at 38.5%-39.5%.|2015-07-21|-0.0334281886348573|120.5
AAPL|Apple (NASDAQ:AAPL): FQ3 EPS of $1.85 beats by $0.04.|2015-07-21|-0.0334281886348573|120.5
TSLA|Tesla Motors (NASDAQ:TSLA) is clipped in early trading from by an UBS downgrade on the company to a Sell rating.|2015-07-21|-0.023084504123111804|266.77
MSFT|Microsoft (NASDAQ:MSFT) hasn't seen any upgrades/downgrades after beating FQ4 estimates, reporting strong cloud growth and major Windows/traditional Office declines, and once more providing conservative guidance. A handful of firms have tweaked their targets.|2015-07-22|-0.016534197818258267|41.21
AAPL|Cowen has downgraded Apple (NASDAQ:AAPL) to Market Perform after the company beat FQ3 estimates, offered light FQ4 guidance, and reported slightly below-consensus iPhone sales. Others on the Street are reiterating their existing ratings (largely bullish).|2015-07-22|-0.05277993063039421|115.4
AMZN|Amazon Web Services (NASDAQ:AMZN) had Q2 revenue of $1.82B, +16% Q/Q and +81% Y/Y. Annual growth accelerated sharply from Q1's 49%. AWS segment op. profit rose over 5x Y/Y to $391M.|2015-07-23|0.0860523831285187|482.18
AMZN|Amazon (NASDAQ:AMZN): Q2 EPS of $0.19 beats by $0.33.|2015-07-23|0.0860523831285187|482.18
AMZN|Not surprisingly, analysts are rushing to hike their Amazon (NASDAQ:AMZN) targets as shares jump following a Q2 beat fueled in part by an 81% Y/Y increase in AWS revenue. Barclays and B. Riley have upgraded to bullish ratings; several firms were prescient enough to upgrade prior to earnings. Amazon has given back some of yesterday's AH gains; its market cap is at $251B.|2015-07-24|0.08925793485818767|529.42
TSLA|Baird's Ben Kallo has upgraded SolarCity (SCTY) to Outperform ahead of its July 29 Q2 report, and hiked his target by $10 to $71.|2015-07-24|-0.05592048386695203|265.41
MSFT|Noting LinkedIn (LNKD) remains 44% more expensive than Facebook on a 2016E EV/EBITDA basis (in spite of being expected to grow 10% slower), Brean's Sarah Hindlian is reiterating a Sell ahead of the company's Thursday Q2 report.|2015-07-27|-0.01682521400917858|41.04
FB|Facebook's (NASDAQ:FB) annual revenue growth rate - 39% in Q2, 42% in Q1 - will continue declining this year, CFO Dave Wehner forecast on the earnings call. As it is, the Q3 revenue growth consensus is at 35.8%, the 2015 consensus at 37.3%, and the 2016 consensus at 34%. (live blog)|2015-07-29|0.011381253889301557|96.99
AMZN|Whole Foods Market (WFM) reports comparable-store sales rose 2.2% in FQ3.|2015-07-29|0.010191243249277782|529.0
MSFT|LinkedIn (LNKD): Q2 EPS of $0.55 beats by $0.25.|2015-07-30|0.029844578617126527|42.43
AMZN|"Management with Whole Foods Market (WFM -10.3%) conceded that an audit by the New York Department of Consumer Affairs on pricing by the grocery chain chain had a ""significant"" impact on sales last quarter, although top execs offered a different view on the development."|2015-07-30|0.019178804639747526|536.76
MSFT|For the second quarter in a row, LinkedIn (LNKD) fell hard post-earnings. Evercore and Avondale Partners downgraded to neutral ratings, while various other firms defended the company.|2015-07-31|0.01125060947954204|42.26
AAPL|A day after Business Insider reported Apple (NASDAQ:AAPL) is in talks with U.S. and European carriers to offer mobile phone services on an MVNO basis (i.e. using the infrastructure of existing carriers), the company says it hasn't discussed launching an MVNO service, and isn't planning to offer one.|2015-08-04|-0.04905523924851629|105.65
TSLA|North American solar plays SolarCity (SCTY -8.6%), SunPower (SPWR -5%), and Canadian Solar (CSIQ -5.1%) are seeing big losses after SunEdison (down 21%) posted mixed Q2 results - revenue beat, EPS missed - and reiterated its full-year system delivery guidance. The Nasdaq is down 1.7%.|2015-08-06|-0.08909532116375196|246.13
GOOG|"Google (GOOG, GOOGL) is forming a new parent company called Alphabet, Larry Page discloses in an eye-popping blog post. Alphabet will contain Google proper, as well as offshoot companies that are ""pretty far afield of [Google's] main Internet products."" The Google X lab, which has worked on products such as self-driving cars and drones, will be separate from Google proper, as will the Ventures and Capital investment arms."|2015-08-10|0.028729355118575772|633.73
AAPL|The Nasdaq is up 1.2%, and Apple (NASDAQ:AAPL) is doing more than its fair share. 44.5M shares have been traded thus far vs. a 3-month daily average of 46.9M.|2015-08-10|-0.01231542546215203|110.83
AAPL|After rallying strongly yesterday, Apple (NASDAQ:AAPL) has more than given back its gains today amid a 1.7% drop for the Nasdaq. 70.7M shares have been traded, well above a 3-month daily average of 46.9M.|2015-08-11|-0.0002745604213261199|105.07
GOOG|Stifel, Mizuho, and Monness Crespi have upgraded Google (GOOG +5.5%, GOOGL +5.3%) to Buy after the Web giant announced it's creating a holding company structure under the Alphabet label, and is making Sundar Pichai the CEO of its core operations. Susquehanna launched coverage at Positive shortly before the announcement broke.|2015-08-11|0.038366216514077456|660.78
TSLA|Solar stocks are among the larger decliners as equities sell off against a backdrop of Chinese macro fears (heightened by the PBOC's decision to devalue the yuan), lower energy/commodity prices, and a general flight to safety. The Guggenheim Solar ETF (TAN -2.8%) has made fresh 52-week lows, and is now down 36% from an April peak of $50.00.|2015-08-12|0.005958472540622983|238.17
TSLA|Tesla Motors (NASDAQ:TSLA) is poised to announce a partnership with two dozen garages in Manhattan later today, tips the The New York Times.|2015-08-13|0.02423161046461142|242.51
TSLA|Tesla Motors (NASDAQ:TSLA) announces a $500M stock offering. The company will also grant underwriters a 30-day option to buy an extra $75M.|2015-08-13|0.02423161046461142|242.51
TSLA|Morgan Stanley's note on Tesla Motors (TSLA +3.8%) is short on delivery and earnings projections, but full of confidence over the capability of the company to leverage its leadership in autonomous technology and networked machine learnings over the long haul.|2015-08-17|0.07380475757350546|254.99
TSLA|Tesla Motors (NASDAQ:TSLA) is higher in early trading after receiving a large price target boost from Morgan Stanley.|2015-08-17|0.07380475757350546|254.99
WMT|Wal-Mart (NYSE:WMT) reports U.S. comparable-store sales rose 1.5% in Q1 as traffic increased 1.3%. Neighborhood Markets pulled a strong comp of 7.3% during the quarter.|2015-08-18|-0.0533987863091866|61.62
NFLX|Netflix (NASDAQ:NFLX) is sharply lower as it gets pulled into the broad media stock sell-off.|2015-08-20|-0.17027494473095917|112.49
AAPL|The major averages all plunged another 3%-plus to close the week.|2015-08-21|-0.10657166504641835|97.91
TSLA|"""It's worse than you think,"" says longtime China bear Jim Chanos, having a day on CNBC. ""Whatever you might think, it's worse."""|2015-08-21|-0.14988491312156016|230.77
NFLX|Netflix (NASDAQ:NFLX) is down sharply again in early trading as investors continue to react late to the media stock sell-off with the name.|2015-08-21|-0.22233614273304325|103.96
TSLA|In an epic intraday swing, SolarCity (SCTY) is up 25% from an early-morning low of $34.65 as tech bargain-hunters/short-coverers emerged. 4.76M shares have already been traded, topping a 3-month daily average of 2.45M.|2015-08-24|-0.0933802621064429|218.87
TSLA|Among the biggest tech decliners as U.S. stocks tumble/see panic selling amid a global plunge in equities triggered by China/macro fears: SolarCity (SCTY -8.4%), Ambarella (AMBA -8.6%), SolarEdge (SEDG -7.9%), Fitbit (FIT -9.7%), Canadian Solar (CSIQ -10.2%), 21Vianet (VNET -15.7%), Yingli (YGE -14.4%), VirnetX (VHC -11.3%), and Digital Ally (DGLY -19.3%).|2015-08-24|-0.0933802621064429|218.87
