"Item","POS","Aff_Score","Neg_Score"
"NUMth of","",1.22733333333333,1.3528125
"NUMth time","",-0.14516129032258,-0.133548387096774
"NUMth tkr","",-0.69923076923077,-0.680307692307693
"NUMw","JJ",-0.222,-0.214666666666666
"NUMw","NN",-0.839076923076924,-0.828923076923078
"NUMw","RB",-0.0186923076923077,-0.0136153846153846
"NUMweek high","",2.123,2.356
"NUMweek","JJ",0.816888888888889,0.938666666666667
"NUMwk high","",3.708,3.782
"NUMwk","JJ",0.792717391304348,0.658610526315789
"NUMwk","NN",-0.04525,-0.0374117647058824
"NUMwma","NN",1.04591666666667,1.16584615384615
"NUMx 's","",-0.365818181818182,-0.446909090909091
"NUMx call","",2.563,2.604
"NUMx daily","",2.67028301886792,2.73192592592593
"NUMx etf","",2.16583333333333,2.22369863013699
"NUMx","JJ",0.434426229508197,0.35241935483871
"NUMx","NN",0.598181818181818,0.595820689655173
"NUMx put","",-4.35035714285714,-4.31228571428572
"NUMx","RB",-0.1721875,-0.214666666666666
"NUMx the","",2.86488888888889,2.90497777777778
"NUMx","VB",1.56884210526316,1.0522380952381
"NUMx weekly","",-0.8425,-0.822
"NUMxNUM","NN",-0.494,-0.286222222222222
"NUMy","JJ",-0.470461538461539,-0.463692307692308
"NUMy","NN",-0.523636363636364,-0.513636363636364
"NUMyear","JJ",-0.568636363636364,-0.481363636363637
"NUMyr high","",1.9,1.941
"NUMyr","JJ",-0.286239130434783,-0.268612903225806
"NUMyr","NN",0.0263225806451613,-0.00169696969696969
"nut","NN",-0.0986896551724138,-0.1146875
"nvus","NN",0.133466666666667,-0.0184375
"nxt","NN",-0.258194444444444,-0.215384615384615
"ny","NN",0.102545454545454,0.0787428571428572
"nyad","NN",-0.308117647058823,-0.30035294117647
"nyb","NN",2.421,2.443
"nyc","NN",-0.1422,-0.177227272727273
"nymo","NN",-1.63164383561644,-1.57008108108108
"nymo num","",-3.25655555555556,-3.22544444444445
"nzd","NN",-0.679555555555555,-0.581473684210526
"o 's","",-2.90921052631579,-2.87684210526316
"o","NN",-0.358188679245283,-0.308388888888889
"o/n","NN",-0.847384615384616,-0.967
"o/s","NN",-0.0568888888888888,-0.0168571428571429
"ob","NN",1.73398333333333,1.81647058823529
"ob update","",2.222,2.443
"obama","NN",-0.560808510638298,-0.40775
"obesity","NN",1.22283333333333,1.332
"obj","NN",-0.0009375,0.0130625
"objective","JJ",-0.130588235294118,-0.124117647058824
"objective","NN",-0.126610169491525,-0.171803278688524
"observation","NN",-1.39828686577911,-1.34740677966102
"observe","VB",-0.2415625,-0.279
"obsess","VB",-0.129272727272727,-0.129272727272727
"obsolete","JJ",-0.757,-0.876799999999999
"obv","NN",-0.121189189189189,-0.270088495575221
"obvious","JJ",-0.26085,-0.2624
"obviously","RB",0.117014925373134,0.0862985074626866
"occur in","",-0.8425,-0.822
"occur","VB",-0.279636363636364,0.32
"oct-NUM","NN",0.0136,0.1315
"oct","NN",-0.0411622438951412,-0.4885
"oct put","",-5.685,-5.644
"oct","VB",-0.308,-0.299894736842105
"oct.","NN",-0.0667613636363636,-0.0505714285714286
"oct. NUMth","",0.552066666666667,0.5876
"octNUM","NN",-0.0652380952380952,-0.06
"octNUM num","",-0.423333333333333,-0.409666666666666
"October be","",-0.114444444444444,-0.105333333333333
"October","NN",-0.140474074074074,0.603333333333333
"odd","JJ",0.237567567567568,0.161052631578947
"odds for","",-0.989625000000001,-0.940875000000001
"odds","NN",-0.310252615438365,-0.413950617283951
"of a","",0.131177892918826,-0.358107142857142
"of action","",-0.106764705882353,-0.0947058823529413
"of air","",-1.67666666666667,-1.64933333333333
"of all","",0.451454545454545,0.38170297029703
"of america","",-0.118285714285714,-0.106857142857143
"of analyst","",1.30278571428571,1.42426666666667
"of another","",-0.664545454545455,-0.646363636363637
"of any","",0.183575757575758,1.16416666666667
"of April","",-0.228333333333333,-0.214666666666666
"of at","",-0.311538461538462,-0.3468
"of aug","",-1.50372727272727,-1.47763636363636
"of ave","",4.02715833333334,4.09416393442623
"of average","",3.47624210526316,3.5154
"of b","",-0.22,-0.164909090909091
"of bad","",-1.31306666666667,-0.786666666666666
"of base","",2.92304347826087,2.96217391304348
"of be","",-0.296648648648648,-0.302307692307693
"of bear","",-1.48286764705882,-1.45757352941177
"of beauty","",2.959,3
"of bed","",-2.2245,-2.2245
"of big","",0.332,0.4024
"of both","",-0.0612,-0.0532
"of bull","",1.4825871559633,1.56486486486487
"of business","",0.765,0.606347826086956
"of buyer","",0.856896551724138,0.478225806451613
"of c","",-0.646058823529412,-0.629588235294118
"of channel","",-0.247648780487805,-0.232384615384615
"of character","",-0.600909090909092,-0.513636363636364
"of chart","",-0.185358490566038,-0.16
"of close","",-0.304363636363637,-0.289454545454546
"of coffee","",-0.9535,-0.822
"of competition","",-0.919090909090908,-1.002
"of consolidation","",2.32863157894737,2.39579381443299
"of course","",0.519435483870968,0.4978
"of crap","",-1.70505263157895,-1.7857
"of cup","",3.445,3.485
"of current","",-0.411545454545454,-0.34395652173913
"of datum","",1.9,1.941
"of day","",0.289931681445115,-0.0320588235294118
"of death","",-2.3775,-2.3475
"of debt","",-0.586153846153847,-1.03657142857143
"of dec","",0.47855,0.769125
"of dollar","",-0.423076923076924,-0.407307692307693
"of dt","",2.485,2.526
"of euro","",-1.36325,-1.33933333333333
"of fear","",-0.0568571428571429,-0.2415
"of feb","",1.708,1.748
"of fed","",-1.1202,-1.1202
"of fibonaccus","",-0.09075,-0.0805
"of flag","",2.12141176470588,2.17411764705882
"of float","",3.1144,3.16977142857143
"of folk","",-0.210769230769231,-0.198153846153846
"of former","",-1.01836363636364,-1.01836363636364
"of free","",-0.8425,-0.822
"of full","",4.17105447470817,2.476
"of gap","",-0.0878596491228071,-0.0960350877192983
"of gas","",-2.2545,-1.83046153846154
"of get","",-0.566571428571429,-0.687866666666667
"of gold","",-0.484137931034483,-0.502233333333333
"of good","",1.46377142857143,1.56617142857143
"of green","",0.694060606060606,0.728
"of growth","",0.862941176470589,0.899117647058824
"of h","",-3.63193548387097,-3.59709677419355
"of handle","",2.839,2.879
"of head","",-3.76727272727273,-3.73090909090909
"of heart","",0.974769230769231,0.974769230769231
"of hope","",-1.6254,-1.6254
"of hour","",-0.365818181818182,-0.265333333333333
"of how","",0.619034482758621,0.481666666666666
"of I","",-0.362526315789474,-0.204909090909091
"of","IN",0.0107450094042217,-0.0716556171025892
"of insider","",-0.0468235294117647,-0.0374117647058824
"of intraday","",-0.6706875,-0.77364705882353
"of investor","",0.331882352941177,0.364823529411765
"of ipad","",2.222,1.243
"of iphone","",1.59692307692308,1.68535714285714
"of it","",0.0603829787234042,0.0744
"of January","",-0.114933333333333,-0.105032258064516
"of July","",-0.432409090909091,-0.415636363636364
"of June","",-0.456761904761905,-0.474136363636364
"of kumo","",-2.496,-2.466
"of large","",-1.01069230769231,-0.989153846153845
"of late","",1.50272727272727,1.18066304347826
"of least","",-1.61466666666667,-1.58733333333333
"of life","",3.016,3.056
"of line","",-0.338571428571428,-0.323928571428571
"of lose","",-2.2832,-2.2512
"of luck","",1.13392857142857,1.21572413793103
"of many","",1.00267857142857,1.08841379310345
"of march","",0.937846153846154,0.974769230769231
"of market","",-0.175411764705882,-0.222519230769231
"of median","",-1.72733333333333,-1.70066666666667
"of minor","",-0.393142857142857,-0.377904761904762
"of mkt","",-0.129642857142857,-0.323928571428571
"of momentum","",0.557375,0.59325
"of money","",-0.0919999999999999,-0.0711818181818182
"of month","",-0.0425,-0.08036
"of more","",-0.214685714285714,-0.219947368421053
"of multus","",0.364692307692308,0.398538461538461
"of my","",0.115777003484321,-0.4991875
"of nearly","",-0.365818181818182,-0.351272727272728
"of news","",1.3365,1.1488064516129
"of next","",-0.238369565217391,-0.182127659574468
"of nice","",1.69047619047619,1.72857142857143
"of no","",-0.270692307692308,-0.270692307692308
"of nov","",1.941,1.941
"of now","",-0.302333333333333,-0.279
"of num","",0.0447268986425733,0.0473939393939394
"of NUMday","",-0.592666666666667,-0.609
"of NUMdma","",-0.1778125,-0.131875
"of o","",-4.17363636363636,-4.13727272727273
"of October","",-0.279176470588235,-0.181666666666666
"of of","",-0.09075,-0.0805
"of oil","",-0.365818181818182,-0.265333333333333
"of only","",-0.0766666666666666,-0.0485714285714286
"of open","",-0.5963125,-0.578375
"of option","",-0.263666666666666,-0.245666666666666
"of original","",-0.5848,-0.5688
"of overhead","",-3.51810526315789,-3.48231578947368
"of oversold","",1.13471428571429,1.17278571428571
"of pain","",-1.225,-1.20108333333333
"of parallel","",1.0557,1.0926
"of pennant","",0.84392,0.88
"of people","",0.590194805194805,0.631128205128205
"of phone","",1.9,2.163
"of positive","",2.19172413793103,2.27746666666667
"of price","",-0.177460317460317,-0.166727272727273
"of prior","",-0.259310344827587,-0.245172413793104
"of profit","",0.597722222222223,0.509210526315789
"of pullback","",1.75904347826087,1.860125
"of r","",-0.249090909090909,-0.234181818181818
"of rally","",-0.792941176470589,-0.77364705882353
"of reason","",-0.257538461538462,-0.323928571428571
"of reference","",1.30278571428571,1.42426666666667
"of resistance","",-0.258169491525424,-0.284578378378378
"of retail","",-0.722142857142858,-0.767200000000001
"of revenue","",-0.566571428571429,-0.549428571428572
"of right","",-0.2511,-0.236923076923077
"of rise","",-1.00717073170732,-0.985707317073172
"of risk","",-1.23818181818182,-1.21581818181818
"of s","",-1.61466666666667,-1.58733333333333
"of sale","",1.09107142857143,1.2204
"of seller","",-0.30695,-0.296
"of shorts","",0.781967213114754,0.73734375
"of sideways","",0.875052631578947,0.911736842105263
"of small","",0.552066666666667,0.5876
"of something","",-0.265333333333333,-0.265333333333333
"of st","",2.016,2.056
"of steam","",-2.8472,-2.96918518518519
"of stop","",1.04278571428571,1.27125
"of stuff","",0.6975,0.855454545454545
"of support","",-0.460869565217391,-0.4816796875
"of tech","",-0.338571428571428,-0.484285714285715
"of technical","",-0.320117647058823,-0.203368421052632
"of the","",-0.0559914481613593,-0.104727272727273
"of these","",-0.0584301075268817,-0.298588235294117
"of this","",0.600305732484076,-0.0291964285714286
"of tight","",3.173,3.214
"of tkr","",0.0387916666666667,-0.009425
"of tl","",0.0546875,0.168606060606061
"of total","",1.941,1.941
"of trade","",-0.186,-0.117222222222222
"of trader","",-0.245684210526316,-0.232736842105264
"of trading","",-0.00444155844155845,0.0133974358974359
"of truth","",-0.279,-0.198153846153846
"of u","",1.02941666666667,1.06608333333333
"of value","",-0.0878181818181819,-0.0878181818181819
"of vap","",1.43275,1.47033333333333
"of view","",-0.54,-0.610153846153847
"of volatility","",-0.0955263157894736,-0.0847368421052631
"of w","",-0.216,-0.2709375
"of wait","",0.825,0.974769230769231
"of war","",0.266538461538462,0.301230769230769
"of we","",0.863763313609468,0.570833333333333
"of weakness","",-3.5388,-2.0415
"of wedge","",0.726696629213483,0.761707865168539
"of weekly","",-0.197357142857143,-0.1845
"of when","",-0.1442,-0.15848
"of which","",-0.24288,-0.302333333333333
"of why","",-0.576888888888888,-0.558666666666666
"of work","",-1.08675,-0.984545454545454
"of world","",1.9,2.056
"of year","",0.524780487804878,0.506279069767442
"of yesterday","",-0.289222222222222,-0.317090909090909
"of you","",-0.156991452991453,-0.128363636363636
"of yr","",0.903111111111111,0.5202
"off after","",-0.571666666666667,-0.6775
"off and","",0.661585365853659,0.756348837209302
"off at","",-0.295365853658536,-0.256666666666666
"off hard","",-2.05333333333333,-2.15025
"off here","",1.39818181818182,1.46142222222222
"off high","",-1.93916666666667,-1.90955555555556
"off huge","",1.02941666666667,1.06608333333333
"off","IN",0.306777777777778,0.198292682926829
"off in","",-0.527555555555555,-0.684390243902438
"off into","",-0.395,-0.377916666666667
"off its","",-0.458830188679246,-0.454
"off","JJ",0.476571428571429,0.495428571428571
"off label","",1.9,1.941
"off last","",-0.365818181818182,-0.351272727272728
"off more","",-0.429333333333333,-0.429333333333333
"off","NN",0.141555555555556,0.06975
"off NUM-day","",2.123,2.163
"off num","",0.863151670951157,0.831517948717949
"off on","",-0.365716981132076,-0.307075471698114
"off overbot","",2.637,2.678
"off overbought","",2.315,2.356
"off","RB",0.1261125,1.31822222222222
"off recent","",-2.416,-2.38690909090909
"off rise","",0.825,0.862583333333334
"off","RP",0.0996518212872771,0.0714883720930233
"off support","",3.37271028037383,3.41742056074766
"off the","",0.486471262324849,0.269888888888889
"off these","",2.016,2.056
"off they","",-0.529166666666667,-0.323928571428571
"off this","",0.740833333333333,0.765833333333333
"off tkr","",-0.378545454545455,-0.363636363636364
"off to","",0.995017699115044,1.02153846153846
"off tomorrow","",-3.23545454545454,-2.82181818181818
"off trendline","",0.530833333333333,0.565
"off we","",1.10836363636364,1.14327272727273
"off yesterday","",0.644117647058824,0.680294117647059
"off you","",-0.731,-0.521538461538462
"offense","NN",2.263,2.263
"offer for","",1.13471428571429,1.17278571428571
"offer from","",-0.365818181818182,-0.265333333333333
"offer in","",-0.550833333333334,-0.434615384615385
"offer","NN",0.778046511627907,-0.2456
"offer num","",0.408421052631579,0.69275
"offer resistance","",-3.43371428571429,-3.39942857142857
"offer some","",-1.79,-1.76266666666667
"offer support","",-0.457297297297297,-0.492631578947368
"offer the","",0.7335,0.7335
"offer to","",1.02941666666667,1.16584615384615
"offer","VB",-0.111944055944056,1.63576
"offering","NN",0.170835443037975,0.119493975903615
"offering of","",1.9,1.941
"office","NN",1.10050943396226,1.24727272727273
"officer","NN",-0.165333333333333,-0.144857142857143
"official","JJ",0.019764705882353,0.0494545454545454
"official","NN",-0.139333333333333,-0.056304347826087
"officially","RB",-0.114666666666667,-0.07328
"offset","VB",0.568533333333334,0.75075
"often","RB",-0.0244897959183674,0.389666666666667
"oh and","",0.359166666666667,0.481666666666666
"oh I","",0.063,0.0941111111111111
"oh my","",-0.185391304347826,-0.171130434782609
"oh","UH",-0.0286025641025641,-0.0164076433121019
"oh wow","",-0.45,-0.434615384615385
"oh ya","",-0.304363636363637,-0.289454545454546
"ohh","RB",0.720909090909091,0.740909090909091
"ohhh","NN",-0.450416666666667,-0.44125
"oil and","",-0.25,-0.235631578947368
"oil be","",-0.4728,-0.4568
"oil chart","",-1.33636363636364,-1.486
"oil look","",-1.16971428571428,-1.14685714285714
"oil name","",2.39931034482759,2.43889655172414
"oil","NN",-0.281055422307103,-1.05408333333333
"oil price","",-0.259310344827587,-0.245172413793104
"oil to","",-0.577272727272728,-0.558636363636364
"oil/gas","NN",2.034,2.056
"ok","JJ",1.13904761904762,1.11886666666667
"ok","NN",0.472163461538462,0.2575
"ok","RB",2.034,2.163
"ok","VB",-0.216,-0.166971428571429
"okay","JJ",-0.0492753623188406,-0.0428985507246377
"ol'","JJ",-0.086,-0.0805
"old alert","",1.9,1.941
"old chart","",-0.279,-0.265333333333333
"old day","",-0.171666666666666,-0.158
"old","JJ",0.11009318640728,-0.0811764705882354
"old resistance","",0.335833333333333,0.369166666666667
"old school","",0.455230769230769,0.489076923076923
"old support","",-1.557,-1.53064285714286
"older","JJ",-0.2415,-0.204909090909091
"ole","NN",-0.347528494149261,-0.334157894736842
"omd","NN",-1.10672727272727,-1.09472727272727
"omen","NN",-0.0755714285714287,-0.256666666666666
"omg","NN",-0.0497857142857144,-0.0431071428571429
"ominous","JJ",-4.29272,-4.27248
"omt","NN",-1.224,-1.31066666666667
"omthera","NN",1.919,1.941
"omxh","NN",1.919,2.056
"on-a-stick","JJ",1.0269,1.0467
"on $","",0.931333333333334,0.968
"on +","",2.222,2.263
"on action","",2.123,2.163
"on amazon","",0.6975,0.7335
"on another","",0.950230769230769,0.489076923076923
"on any","",0.715119280576619,0.952888888888889
"on April","",-0.3018,-0.2898
"on as","",1.941,1.941
"on at","",-0.170571428571429,-0.276869565217392
"on base","",3.637,3.713
"on be","",1.22733333333333,1.2656
"on bear","",-1.47763636363636,-1.47763636363636
"on bearish","",-5.27,-5.345
"on better","",1.15753846153846,1.1646
"on big","",0.629553398058253,0.608171428571429
"on black","",-0.186818181818182,-0.175636363636364
"on board","",1.09323529411765,1.16281578947368
"on bottom","",-0.6706875,-0.65275
"on break","",0.600707865168539,0.417877777777778
"on by","",-1.0235,-1.0035
"on call","",1.85812121212121,1.96615151515151
"on channel","",-0.129272727272727,-0.129272727272727
"on close","",0.466923076923077,0.523518987341772
"on crude","",-0.8679,-0.84535
"on cue","",-2.4525,-2.42175
"on current","",-0.52764705882353,-0.518088235294118
"on decent","",1.65974509803921,1.69660784313725
"on dip","",2.68916987838716,2.0580612244898
"on downside","",-3.2759,-2.92090909090909
"on e","",-1.91925,-1.88925
"on each","",-0.140454545454546,-0.129272727272727
"on earth","",1.02941666666667,1.17278571428571
"on expand","",1.82914285714286,1.86685714285714
"on fear","",2.315,2.443
"on fib","",-0.4128,-0.3968
"on fire","",2.33796296296296,2.20462962962963
"on first","",0.71575,0.911736842105263
"on fiscal","",-0.191684210526316,-0.293333333333333
"on flag","",0.6018,0.759136363636364
"on fri.","",0.73832,0.471307692307692
"on Friday","",0.601567723342939,-0.0198181818181818
"on frus","",0.743666666666667,0.705839285714285
"on fundamental","",0.623571428571428,0.614125
"on go","",1.3921875,1.57929411764706
"on gold","",-0.391222222222222,-0.46190243902439
